Codebook Index Counts:
Index 4547: 3443
Index 4548: 3764
Index 4549: 10098
Index 4550: 7043
Index 4551: 2355
Index 4552: 915
Index 4553: 455
Index 4554: 3200
Index 4555: 86
Index 4556: 3434
Index 4557: 662
Index 4558: 1830
Index 4559: 56
Index 4560: 0
Index 4561: 91
Index 4562: 302
Index 4563: 334
Index 4564: 69
Index 4565: 358
Index 4566: 6462
Index 4567: 0
Index 4568: 11176
Index 4569: 933
Index 4570: 3195
Index 4571: 429
Index 4572: 383
Index 4573: 11329
Index 4574: 1518
Index 4575: 15625
Index 4576: 2
Index 4577: 229
Index 4578: 4892
Index 4579: 46
Index 4580: 19
Index 4581: 964
Index 4582: 0
Index 4583: 6887
Index 4584: 0
Index 4585: 1075
Index 4586: 10457
Index 4587: 0
Index 4588: 8
Index 4589: 920
Index 4590: 854
Index 4591: 30568
Index 4592: 1179
Index 4593: 7948
Index 4594: 5805
Index 4595: 1296
Index 4596: 27
Index 4597: 11863
Index 4598: 336
Index 4599: 244
Index 4600: 15505
Index 4601: 2569
Index 4602: 1354
Index 4603: 1612
Index 4604: 7932
Index 4605: 27
Index 4606: 3902
Index 4607: 9036
Index 4608: 32
Index 4609: 3
Index 4610: 128
Index 4611: 12
Index 4612: 2946
Index 4613: 87
Index 4614: 94
Index 4615: 4
Index 4616: 2529
Index 4617: 1582
Index 4618: 641
Index 4619: 671
Index 4620: 2493
Index 4621: 98
Index 4622: 1495
Index 4623: 253
Index 4624: 6377
Index 4625: 0
Index 4626: 233
Index 4627: 2933
Index 4628: 4010
Index 4629: 8
Index 4630: 396
Index 4631: 451
Index 4632: 10997
Index 4633: 11
Index 4634: 187
Index 4635: 3629
Index 4636: 23
Index 4637: 7735
Index 4638: 0
Index 4639: 13378
Index 4640: 453
Index 4641: 2675
Index 4642: 2856
Index 4643: 15
Index 4644: 3015
Index 4645: 3897
Index 4646: 610
Index 4647: 44
Index 4648: 10
Index 4649: 15516
Index 4650: 50
Index 4651: 1293
Index 4652: 841
Index 4653: 286
Index 4654: 677
Index 4655: 67
Index 4656: 6242
Index 4657: 7689
Index 4658: 0
Index 4659: 31
Index 4660: 478
Index 4661: 4676
Index 4662: 5552
Index 4663: 550
Index 4664: 358
Index 4665: 5891
Index 4666: 271
Index 4667: 0
Index 4668: 686
Index 4669: 1258
Index 4670: 405
Index 4671: 3136
Index 4672: 7411
Index 4673: 106
Index 4674: 28842
Index 4675: 350
Index 4676: 46
Index 4677: 1235
Index 4678: 1167
Index 4679: 71
Index 4680: 191
Index 4681: 867
Index 4682: 18
Index 4683: 54644
Index 4684: 248
Index 4685: 6807
Index 4686: 40
Index 4687: 5433
Index 4688: 1177
Index 4689: 383
Index 4690: 7298
Index 4691: 998
Index 4692: 548
Index 4693: 483
Index 4694: 58
Index 4695: 1443
Index 4696: 11144
Index 4697: 0
Index 4698: 6586
Index 4699: 1511
Index 4700: 145
Index 4701: 5225
Index 4702: 74
Index 4703: 8585
Index 4704: 309
Index 4705: 865
Index 4706: 7491
Index 4707: 307
Index 4708: 52
Index 4709: 3768
Index 4710: 2124
Index 4711: 824
Index 4712: 10252
Index 4713: 106
Index 4714: 205
Index 4715: 457
Index 4716: 2
Index 4717: 68715
Index 4718: 24
Index 4719: 55
Index 4720: 5140
Index 4721: 3887
Index 4722: 208
Index 4723: 64
Index 4724: 3471
Index 4725: 3988
Index 4726: 169
Index 4727: 74
Index 4728: 20
Index 4729: 21712
Index 4730: 892
Index 4731: 222
Index 4732: 94
Index 4733: 2209
Index 4734: 5162
Index 4735: 75
Index 4736: 120
Index 4737: 3410
Index 4738: 6731
Index 4739: 1105
Index 4740: 670
Index 4741: 353
Index 4742: 1376
Index 4743: 46
Index 4744: 0
Index 4745: 2456
Index 4746: 10568
Index 4747: 932
Index 4748: 681
Index 4749: 0
Index 4750: 6123
Index 4751: 6
Index 4752: 3586
Index 4753: 41
Index 4754: 33188
Index 4755: 5
Index 4756: 51
Index 4757: 1208
Index 4758: 56
Index 4759: 7767
Index 4760: 25073
Index 4761: 5945
Index 4762: 5589
Index 4763: 5
Index 4764: 164
Index 4765: 22317
Index 4766: 2503
Index 4767: 78
Index 4768: 5691
Index 4769: 260
Index 4770: 166
Index 4771: 11937
Index 4772: 1402
Index 4773: 3517
Index 4774: 134
Index 4775: 38
Index 4776: 166
Index 4777: 1066
Index 4778: 796
Index 4779: 860
Index 4780: 4499
Index 4781: 52
Index 4782: 2496
Index 4783: 1335
Index 4784: 3625
Index 4785: 0
Index 4786: 129
Index 4787: 2503
Index 4788: 729
Index 4789: 540
Index 4790: 119
Index 4791: 211
Index 4792: 9144
Index 4793: 325
Index 4794: 2388
Index 4795: 334
Index 4796: 4684
Index 4797: 108
Index 4798: 30
Index 4799: 784
Index 4800: 9288
Index 4801: 91
Index 4802: 1341
Index 4803: 3987
Index 4804: 1
Index 4805: 1698
Index 4806: 33
Index 4807: 1298
Index 4808: 303
Index 4809: 204
Index 4810: 2480
Index 4811: 409
Index 4812: 3115
Index 4813: 4
Index 4814: 0
Index 4815: 32
Index 4816: 1105
Index 4817: 6538
Index 4818: 20
Index 4819: 189
Index 4820: 612
Index 4821: 4853
Index 4822: 476
Index 4823: 7465
Index 4824: 1005
Index 4825: 8610
Index 4826: 105
Index 4827: 3781
Index 4828: 1326
Index 4829: 340
Index 4830: 5941
Index 4831: 7143
Index 4832: 34
Index 4833: 944
Index 4834: 1483
Index 4835: 162
Index 4836: 1189
Index 4837: 4455
Index 4838: 0
Index 4839: 11079
Index 4840: 253
Index 4841: 1856
Index 4842: 319
Index 4843: 9539
Index 4844: 3835
Index 4845: 12532
Index 4846: 95
Index 4847: 5331
Index 4848: 12178
Index 4849: 0
Index 4850: 2
Index 4851: 791
Index 4852: 1218
Index 4853: 125
Index 4854: 182
Index 4855: 57
Index 4856: 7
Index 4857: 2652
Index 4858: 973
Index 4859: 14068
Index 4860: 16
Index 4861: 6
Index 4862: 142
Index 4863: 120
Index 4864: 14
Index 4865: 17379
Index 4866: 14923
Index 4867: 30
Index 4868: 244
Index 4869: 4934
Index 4870: 8190
Index 4871: 9426
Index 4872: 2
Index 4873: 297
Index 4874: 0
Index 4875: 687
Index 4876: 1945
Index 4877: 2218
Index 4878: 2291
Index 4879: 11265
Index 4880: 76
Index 4881: 9795
Index 4882: 268
Index 4883: 684
Index 4884: 6978
Index 4885: 730
Index 4886: 35
Index 4887: 7
Index 4888: 10607
Index 4889: 3368
Index 4890: 7045
Index 4891: 0
Index 4892: 21
Index 4893: 1
Index 4894: 17298
Index 4895: 14
Index 4896: 0
Index 4897: 13428
Index 4898: 5780
Index 4899: 1731
Index 4900: 344
Index 4901: 0
Index 4902: 479
Index 4903: 3120
Index 4904: 8640
Index 4905: 304
Index 4906: 22010
Index 4907: 0
Index 4908: 490
Index 4909: 0
Index 4910: 0
Index 4911: 0
Index 4912: 1039
Index 4913: 1045
Index 4914: 9
Index 4915: 270
Index 4916: 149
Index 4917: 1
Index 4918: 7891
Index 4919: 4060
Index 4920: 96
Index 4921: 0
Index 4922: 279
Index 4923: 744
Index 4924: 1576
Index 4925: 2634
Index 4926: 253
Index 4927: 3190
Index 4928: 233
Index 4929: 1735
Index 4930: 18
Index 4931: 0
Index 4932: 10
Index 4933: 5666
Index 4934: 527
Index 4935: 909
Index 4936: 164
Index 4937: 1154
Index 4938: 724
Index 4939: 2
Index 4940: 11210
Index 4941: 108
Index 4942: 32
Index 4943: 24
Index 4944: 1300
Index 4945: 16
Index 4946: 1586
Index 4947: 10127
Index 4948: 1265
Index 4949: 3
Index 4950: 11
Index 4951: 45
Index 4952: 2667
Index 4953: 1
Index 4954: 8696
Index 4955: 117
Index 4956: 1905
Index 4957: 1
Index 4958: 5564
Index 4959: 658
Index 4960: 133
Index 4961: 564
Index 4962: 72
Index 4963: 230
Index 4964: 63
Index 4965: 22454
Index 4966: 5735
Index 4967: 3
Index 4968: 2907
Index 4969: 2
Index 4970: 27680
Index 4971: 51
Index 4972: 337
Index 4973: 140
Index 4974: 2520
Index 4975: 12184
Index 4976: 1297
Index 4977: 280
Index 4978: 0
Index 4979: 1108
Index 4980: 6
Index 4981: 0
Index 4982: 216
Index 4983: 4848
Index 4984: 260
Index 4985: 0
Index 4986: 14567
Index 4987: 562
Index 4988: 402
Index 4989: 1
Index 4990: 34
Index 4991: 149
Index 4992: 116
Index 4993: 3329
Index 4994: 183
Index 4995: 6
Index 4996: 7962
Index 4997: 586
Index 4998: 20717
Index 4999: 953
Index 5000: 17730
Index 5001: 5856
Index 5002: 4570
Index 5003: 44
Index 5004: 33
Index 5005: 386
Index 5006: 1654
Index 5007: 598
Index 5008: 1528
Index 5009: 503
Index 5010: 739
Index 5011: 11302
Index 5012: 1000
Index 5013: 231
Index 5014: 2456
Index 5015: 8729
Index 5016: 47
Index 5017: 1953
Index 5018: 0
Index 5019: 0
Index 5020: 37
Index 5021: 4350
Index 5022: 90
Index 5023: 336
Index 5024: 933
Index 5025: 191
Index 5026: 3486
Index 5027: 477
Index 5028: 30944
Index 5029: 536
Index 5030: 9641
Index 5031: 38556
Index 5032: 121
Index 5033: 339
Index 5034: 10893
Index 5035: 6231
Index 5036: 1818
Index 5037: 126
Index 5038: 46
Index 5039: 8
Index 5040: 1723
Index 5041: 935
Index 5042: 6609
Index 5043: 1811
Index 5044: 16167
Index 5045: 5328
Index 5046: 16
Index 5047: 741
Index 5048: 1572
Index 5049: 1581
Index 5050: 123
Index 5051: 1216
Index 5052: 304
Index 5053: 56
Index 5054: 474
Index 5055: 5558
Index 5056: 2701
Index 5057: 4
Index 5058: 751
Index 5059: 6
Index 5060: 2528
Index 5061: 95
Index 5062: 0
Index 5063: 93
Index 5064: 32
Index 5065: 2
Index 5066: 407
Index 5067: 1123
Index 5068: 1193
Index 5069: 19065
Index 5070: 3
Index 5071: 1142
Index 5072: 614
Index 5073: 403
Index 5074: 40
Index 5075: 1715
Index 5076: 87
Index 5077: 7105
Index 5078: 663
Index 5079: 27
Index 5080: 210
Index 5081: 0
Index 5082: 0
Index 5083: 80
Index 5084: 17484
Index 5085: 991
Index 5086: 191
Index 5087: 288
Index 5088: 253
Index 5089: 2687
Index 5090: 10
Index 5091: 2703
Index 5092: 6409
Index 5093: 63
Index 5094: 121
Index 5095: 2027
Index 5096: 466
Index 5097: 1081
Index 5098: 24856
Index 5099: 180
Index 5100: 84
Index 5101: 27
Index 5102: 7433
Index 5103: 660
Index 5104: 75
Index 5105: 4635
Index 5106: 287
Index 5107: 5369
Index 5108: 233
Index 5109: 8529
Index 5110: 14
Index 5111: 0
Index 5112: 2785
Index 5113: 2488
Index 5114: 18684
Index 5115: 46
Index 5116: 1195
Index 5117: 166
Index 5118: 1558
Index 5119: 10263
Index 5120: 1
Index 5121: 7398
Index 5122: 1486
Index 5123: 442
Index 5124: 5292
Index 5125: 0
Index 5126: 6652
Index 5127: 2596
Index 5128: 19413
Index 5129: 66
Index 5130: 1327
Index 5131: 4576
Index 5132: 635
Index 5133: 5945
Index 5134: 36
Index 5135: 1968
Index 5136: 59
Index 5137: 3388
Index 5138: 17
Index 5139: 308
Index 5140: 598
Index 5141: 431
Index 5142: 3422
Index 5143: 5788
Index 5144: 13966
Index 5145: 102
Index 5146: 6
Index 5147: 41
Index 5148: 39
Index 5149: 26
Index 5150: 3287
Index 5151: 1168
Index 5152: 1
Index 5153: 4762
Index 5154: 2842
Index 5155: 128
Index 5156: 1
Index 5157: 726
Index 5158: 4
Index 5159: 13
Index 5160: 4997
Index 5161: 3444
Index 5162: 3592
Index 5163: 269
Index 5164: 3525
Index 5165: 9
Index 5166: 1578
Index 5167: 6513
Index 5168: 373
Index 5169: 1105
Index 5170: 492
Index 5171: 48
Index 5172: 7429
Index 5173: 0
Index 5174: 2829
Index 5175: 1264
Index 5176: 2917
Index 5177: 4160
Index 5178: 503
Index 5179: 421
Index 5180: 227
Index 5181: 4
Index 5182: 157009
Index 5183: 453
Index 5184: 254
Index 5185: 471
Index 5186: 9286
Index 5187: 3175
Index 5188: 76
Index 5189: 3707
Index 5190: 1
Index 5191: 2764
Index 5192: 13
Index 5193: 6931
Index 5194: 1130
Index 5195: 11310
Index 5196: 2417
Index 5197: 0
Index 5198: 2906
Index 5199: 1747
Index 5200: 1163
Index 5201: 0
Index 5202: 0
Index 5203: 0
Index 5204: 11
Index 5205: 10966
Index 5206: 91
Index 5207: 5762
Index 5208: 612
Index 5209: 1675
Index 5210: 130
Index 5211: 16
Index 5212: 623
Index 5213: 2287
Index 5214: 59
Index 5215: 2536
Index 5216: 22
Index 5217: 2112
Index 5218: 1161
Index 5219: 34
Index 5220: 2408
Index 5221: 207
Index 5222: 4
Index 5223: 3895
Index 5224: 2706
Index 5225: 15278
Index 5226: 4466
Index 5227: 3525
Index 5228: 4269
Index 5229: 4726
Index 5230: 1346
Index 5231: 5872
Index 5232: 16910
Index 5233: 13
Index 5234: 121
Index 5235: 919
Index 5236: 5644
Index 5237: 830
Index 5238: 69
Index 5239: 4271
Index 5240: 1118
Index 5241: 6472
Index 5242: 57
Index 5243: 236
Index 5244: 716
Index 5245: 914
Index 5246: 2571
Index 5247: 5
Index 5248: 402
Index 5249: 787
Index 5250: 11415
Index 5251: 935
Index 5252: 111
Index 5253: 52
Index 5254: 2914
Index 5255: 43
Index 5256: 237
Index 5257: 334
Index 5258: 1472
Index 5259: 1733
Index 5260: 5813
Index 5261: 328
Index 5262: 820
Index 5263: 1871
Index 5264: 9789
Index 5265: 2283
Index 5266: 28
Index 5267: 681
Index 5268: 2171
Index 5269: 6
Index 5270: 2494
Index 5271: 61
Index 5272: 2220
Index 5273: 6898
Index 5274: 7
Index 5275: 0
Index 5276: 0
Index 5277: 22
Index 5278: 2410
Index 5279: 3316
Index 5280: 0
Index 5281: 3011
Index 5282: 23
Index 5283: 2097
Index 5284: 190
Index 5285: 0
Index 5286: 408
Index 5287: 17670
Index 5288: 272
Index 5289: 7041
Index 5290: 2077
Index 5291: 0
Index 5292: 0
Index 5293: 7067
Index 5294: 513
Index 5295: 5
Index 5296: 9655
Index 5297: 4990
Index 5298: 2897
Index 5299: 241
Index 5300: 19519
Index 5301: 127
Index 5302: 0
Index 5303: 27
Index 5304: 314
Index 5305: 1
Index 5306: 2048
Index 5307: 173
Index 5308: 178
Index 5309: 5633
Index 5310: 895
Index 5311: 17204
Index 5312: 147
Index 5313: 22643
Index 5314: 227
Index 5315: 780
Index 5316: 5407
Index 5317: 8699
Index 5318: 6448
Index 5319: 5782
Index 5320: 18
Index 5321: 15069
Index 5322: 1857
Index 5323: 3503
Index 5324: 1488
Index 5325: 5031
Index 5326: 148
Index 5327: 9924
Index 5328: 17597
Index 5329: 5343
Index 5330: 83
Index 5331: 23
Index 5332: 233
Index 5333: 348
Index 5334: 10588
Index 5335: 394
Index 5336: 4777
Index 5337: 9055
Index 5338: 2
Index 5339: 10591
Index 5340: 21
Index 5341: 105
Index 5342: 684
Index 5343: 0
Index 5344: 51
Index 5345: 0
Index 5346: 8027
Index 5347: 181
Index 5348: 589
Index 5349: 0
Index 5350: 569
Index 5351: 8
Index 5352: 8725
Index 5353: 1399
Index 5354: 1719
Index 5355: 122
Index 5356: 364
Index 5357: 170
Index 5358: 144
Index 5359: 1202
Index 5360: 534
Index 5361: 1180
Index 5362: 228
Index 5363: 193
Index 5364: 49
Index 5365: 2868
Index 5366: 47
Index 5367: 972
Index 5368: 391
Index 5369: 5201
Index 5370: 4877
Index 5371: 12291
Index 5372: 3945
Index 5373: 589
Index 5374: 0
Index 5375: 9924
Index 5376: 1089
Index 5377: 287
Index 5378: 211
Index 5379: 5352
Index 5380: 1275
Index 5381: 2150
Index 5382: 1646
Index 5383: 3632
Index 5384: 8
Index 5385: 255
Index 5386: 2501
Index 5387: 7875
Index 5388: 1301
Index 5389: 2012
Index 5390: 4910
Index 5391: 4626
Index 5392: 1291
Index 5393: 36
Index 5394: 146
Index 5395: 773
Index 5396: 175
Index 5397: 658
Index 5398: 15
Index 5399: 9091
Index 5400: 0
Index 5401: 19456
Index 5402: 923
Index 5403: 22933
Index 5404: 45
Index 5405: 1335
Index 5406: 3601
Index 5407: 1294
Index 5408: 4569
Index 5409: 6441
Index 5410: 1275
Index 5411: 484
Index 5412: 3
Index 5413: 2174
Index 5414: 24
Index 5415: 0
Index 5416: 61
Index 5417: 3
Index 5418: 640
Index 5419: 3792
Index 5420: 1158
Index 5421: 57
Index 5422: 1702
Index 5423: 1547
Index 5424: 0
Index 5425: 2524
Index 5426: 132
Index 5427: 6269
Index 5428: 322
Index 5429: 10811
Index 5430: 1860
Index 5431: 20
Index 5432: 2091
Index 5433: 125
Index 5434: 178
Index 5435: 493
Index 5436: 1390
Index 5437: 67
Index 5438: 24
Index 5439: 14177
Index 5440: 8
Index 5441: 154
Index 5442: 34323
Index 5443: 20785
Index 5444: 220
Index 5445: 35
Index 5446: 16
Index 5447: 4
Index 5448: 3604
Index 5449: 3376
Index 5450: 24
Index 5451: 2110
Index 5452: 2033
Index 5453: 1595
Index 5454: 0
Index 5455: 12542
Index 5456: 895
Index 5457: 217
Index 5458: 438
Index 5459: 870
Index 5460: 0
Index 5461: 202
Index 5462: 7302
Index 5463: 2207
Index 5464: 4574
Index 5465: 6103
Index 5466: 136
Index 5467: 0
Index 5468: 15
Index 5469: 0
Index 5470: 94
Index 5471: 9194
Index 5472: 3
Index 5473: 2832
Index 5474: 26
Index 5475: 1825
Index 5476: 461
Index 5477: 25395
Index 5478: 2407
Index 5479: 3307
Index 5480: 614
Index 5481: 1120
Index 5482: 209
Index 5483: 394
Index 5484: 5
Index 5485: 8
Index 5486: 1790
Index 5487: 1819
Index 5488: 6
Index 5489: 8387
Index 5490: 1410
Index 5491: 0
Index 5492: 6075
Index 5493: 380
Index 5494: 1153
Index 5495: 373
Index 5496: 16
Index 5497: 349
Index 5498: 0
Index 5499: 5252
Index 5500: 1158
Index 5501: 240
Index 5502: 1686
Index 5503: 632
Index 5504: 1797
Index 5505: 709
Index 5506: 2670
Index 5507: 0
Index 5508: 3280
Index 5509: 1072
Index 5510: 955
Index 5511: 16950
Index 5512: 7742
Index 5513: 7
Index 5514: 382
Index 5515: 30
Index 5516: 136
Index 5517: 46
Index 5518: 1860
Index 5519: 240
Index 5520: 1555
Index 5521: 0
Index 5522: 56
Index 5523: 80
Index 5524: 1412
Index 5525: 3699
Index 5526: 4098
Index 5527: 2878
Index 5528: 353
Index 5529: 1012
Index 5530: 0
Index 5531: 5304
Index 5532: 210
Index 5533: 298
Index 5534: 239
Index 5535: 928
Index 5536: 943
Index 5537: 398
Index 5538: 868
Index 5539: 1490
Index 5540: 599
Index 5541: 91
Index 5542: 1242
Index 5543: 1123
Index 5544: 24400
Index 5545: 105
Index 5546: 43
Index 5547: 9347
Index 5548: 248
Index 5549: 1093
Index 5550: 33
Index 5551: 1707
Index 5552: 6083
Index 5553: 12
Index 5554: 1411
Index 5555: 1613
Index 5556: 2067
Index 5557: 7
Index 5558: 41348
Index 5559: 111
Index 5560: 685
Index 5561: 1750
Index 5562: 3249
Index 5563: 3687
Index 5564: 8625
Index 5565: 1
Index 5566: 1152
Index 5567: 1
Index 5568: 41
Index 5569: 5
Index 5570: 279
Index 5571: 418
Index 5572: 11
Index 5573: 3477
Index 5574: 48
Index 5575: 546
Index 5576: 36
Index 5577: 1
Index 5578: 16
Index 5579: 2004
Index 5580: 856
Index 5581: 321
Index 5582: 3885
Index 5583: 64
Index 5584: 2136
Index 5585: 39
Index 5586: 260
Index 5587: 92
Index 5588: 29576
Index 5589: 29
Index 5590: 126
Index 5591: 28
Index 5592: 1724
Index 5593: 12044
Index 5594: 9882
Index 5595: 2271
Index 5596: 518
Index 5597: 1045
Index 5598: 1
Index 5599: 514
Index 5600: 116
Index 5601: 0
Index 5602: 9085
Index 5603: 12800
Index 5604: 0
Index 5605: 852
Index 5606: 1925
Index 5607: 4391
Index 5608: 1853
Index 5609: 54
Index 5610: 5662
Index 5611: 198
Index 5612: 2791
Index 5613: 28
Index 5614: 164
Index 5615: 44
Index 5616: 2416
Index 5617: 32
Index 5618: 2097
Index 5619: 14192
Index 5620: 0
Index 5621: 1082
Index 5622: 5110
Index 5623: 1028
Index 5624: 915
Index 5625: 90
Index 5626: 0
Index 5627: 18
Index 5628: 70
Index 5629: 1318
Index 5630: 7
Index 5631: 1192
Index 5632: 2302
Index 5633: 3092
Index 5634: 155
Index 5635: 496
Index 5636: 220
Index 5637: 4019
Index 5638: 216
Index 5639: 1660
Index 5640: 32673
Index 5641: 193
Index 5642: 227
Index 5643: 156
Index 5644: 1179
Index 5645: 4556
Index 5646: 185
Index 5647: 0
Index 5648: 158
Index 5649: 535
Index 5650: 1
Index 5651: 2725
Index 5652: 3515
Index 5653: 105
Index 5654: 6
Index 5655: 474
Index 5656: 8135
Index 5657: 288
Index 5658: 1511
Index 5659: 450
Index 5660: 5252
Index 5661: 1
Index 5662: 2424
Index 5663: 3566
Index 5664: 2282
Index 5665: 3096
Index 5666: 1291
Index 5667: 7345
Index 5668: 2936
Index 5669: 156
Index 5670: 93
Index 5671: 269
Index 5672: 4576
Index 5673: 9423
Index 5674: 1113
Index 5675: 145
Index 5676: 1226
Index 5677: 261
Index 5678: 993
Index 5679: 16639
Index 5680: 34
Index 5681: 2
Index 5682: 26934
Index 5683: 638
Index 5684: 1339
Index 5685: 1755
Index 5686: 2
Index 5687: 1517
Index 5688: 1138
Index 5689: 7739
Index 5690: 4488
Index 5691: 4188
Index 5692: 1582
Index 5693: 2184
Index 5694: 265
Index 5695: 270
Index 5696: 16
Index 5697: 5304
Index 5698: 1117
Index 5699: 9816
Index 5700: 7362
Index 5701: 4331
Index 5702: 0
Index 5703: 5077
Index 5704: 1114
Index 5705: 4775
Index 5706: 603
Index 5707: 0
Index 5708: 9
Index 5709: 0
Index 5710: 4
Index 5711: 21292
Index 5712: 17178
Index 5713: 222
Index 5714: 111
Index 5715: 126
Index 5716: 2800
Index 5717: 3819
Index 5718: 17468
Index 5719: 4317
Index 5720: 752
Index 5721: 900
Index 5722: 39
Index 5723: 341
Index 5724: 994
Index 5725: 8219
Index 5726: 540
Index 5727: 4985
Index 5728: 173
Index 5729: 714
Index 5730: 23427
Index 5731: 1319
Index 5732: 271
Index 5733: 669
Index 5734: 69
Index 5735: 1728
Index 5736: 29
Index 5737: 0
Index 5738: 2281
Index 5739: 139
Index 5740: 3380
Index 5741: 229
Index 5742: 0
Index 5743: 102
Index 5744: 1633
Index 5745: 1761
Index 5746: 13
Index 5747: 8240
Index 5748: 186
Index 5749: 14
Index 5750: 4
Index 5751: 473
Index 5752: 2
Index 5753: 22976
Index 5754: 662
Index 5755: 2641
Index 5756: 333
Index 5757: 643
Index 5758: 349
Index 5759: 115
Index 5760: 681
Index 5761: 32
Index 5762: 0
Index 5763: 4933
Index 5764: 625
Index 5765: 7618
Index 5766: 3
Index 5767: 1633
Index 5768: 1531
Index 5769: 163
Index 5770: 3129
Index 5771: 3717
Index 5772: 56
Index 5773: 21
Index 5774: 69
Index 5775: 2752
Index 5776: 230
Index 5777: 3404
Index 5778: 108
Index 5779: 116
Index 5780: 76
Index 5781: 5830
Index 5782: 456
Index 5783: 282
Index 5784: 71
Index 5785: 2609
Index 5786: 41710
Index 5787: 742
Index 5788: 2833
Index 5789: 813
Index 5790: 2658
Index 5791: 210
Index 5792: 63
Index 5793: 4440
Index 5794: 662
Index 5795: 1977
Index 5796: 1110
Index 5797: 3
Index 5798: 786
Index 5799: 11084
Index 5800: 661
Index 5801: 1134
Index 5802: 1636
Index 5803: 3378
Index 5804: 14
Index 5805: 672
Index 5806: 2541
Index 5807: 49
Index 5808: 2086
Index 5809: 108
Index 5810: 505
Index 5811: 1881
Index 5812: 141
Index 5813: 2
Index 5814: 322
Index 5815: 6011
Index 5816: 1176
Index 5817: 172
Index 5818: 14
Index 5819: 257
Index 5820: 2392
Index 5821: 451
Index 5822: 1029
Index 5823: 313
Index 5824: 16774
Index 5825: 406
Index 5826: 28
Index 5827: 1978
Index 5828: 3139
Index 5829: 7
Index 5830: 56
Index 5831: 0
Index 5832: 234
Index 5833: 837
Index 5834: 125
Index 5835: 10
Index 5836: 801
Index 5837: 2089
Index 5838: 1073
Index 5839: 78
Index 5840: 3551
Index 5841: 217
Index 5842: 2358
Index 5843: 7961
Index 5844: 92
Index 5845: 150
Index 5846: 299
Index 5847: 1026
Index 5848: 67
Index 5849: 29
Index 5850: 0
Index 5851: 91
Index 5852: 3046
Index 5853: 899
Index 5854: 2
Index 5855: 3533
Index 5856: 11857
Index 5857: 3
Index 5858: 2
Index 5859: 2003
Index 5860: 7312
Index 5861: 25274
Index 5862: 1589
Index 5863: 0
Index 5864: 0
Index 5865: 0
Index 5866: 4
Index 5867: 641
Index 5868: 0
Index 5869: 3322
Index 5870: 1518
Index 5871: 298
Index 5872: 50
Index 5873: 142
Index 5874: 22
Index 5875: 449
Index 5876: 1060
Index 5877: 116
Index 5878: 3738
Index 5879: 767
Index 5880: 368
Index 5881: 190
Index 5882: 34
Index 5883: 13795
Index 5884: 2161
Index 5885: 563
Index 5886: 3
Index 5887: 11
Index 5888: 1368
Index 5889: 15
Index 5890: 31
Index 5891: 78
Index 5892: 59
Index 5893: 3478
Index 5894: 9
Index 5895: 1073
Index 5896: 68
Index 5897: 174
Index 5898: 4983
Index 5899: 1117
Index 5900: 7823
Index 5901: 1
Index 5902: 1
Index 5903: 22550
Index 5904: 14
Index 5905: 666
Index 5906: 11478
Index 5907: 71
Index 5908: 30
Index 5909: 413
Index 5910: 2571
Index 5911: 54
Index 5912: 2050
Index 5913: 386
Index 5914: 829
Index 5915: 81
Index 5916: 3322
Index 5917: 5453
Index 5918: 13548
Index 5919: 0
Index 5920: 22
Index 5921: 4173
Index 5922: 650
Index 5923: 15554
Index 5924: 622
Index 5925: 26
Index 5926: 57
Index 5927: 10
Index 5928: 56
Index 5929: 6
Index 5930: 2399
Index 5931: 60
Index 5932: 219
Index 5933: 9
Index 5934: 0
Index 5935: 2638
Index 5936: 1259
Index 5937: 4692
Index 5938: 378
Index 5939: 19
Index 5940: 42
Index 5941: 271
Index 5942: 192
Index 5943: 2208
Index 5944: 119
Index 5945: 744
Index 5946: 8
Index 5947: 3700
Index 5948: 1062
Index 5949: 13
Index 5950: 0
Index 5951: 3572
Index 5952: 7652
Index 5953: 604
Index 5954: 380
Index 5955: 26
Index 5956: 1473
Index 5957: 3
Index 5958: 6414
Index 5959: 3285
Index 5960: 177
Index 5961: 7919
Index 5962: 5
Index 5963: 1465
Index 5964: 2473
Index 5965: 2270
Index 5966: 3373
Index 5967: 548
Index 5968: 19614
Index 5969: 13
Index 5970: 996
Index 5971: 513
Index 5972: 1803
Index 5973: 1103
Index 5974: 1270
Index 5975: 0
Index 5976: 111
Index 5977: 28314
Index 5978: 8321
Index 5979: 3
Index 5980: 175
Index 5981: 36
Index 5982: 277
Index 5983: 2
Index 5984: 8662
Index 5985: 190
Index 5986: 142
Index 5987: 0
Index 5988: 6622
Index 5989: 19704
Index 5990: 3951
Index 5991: 5
Index 5992: 24201
Index 5993: 1018
Index 5994: 18834
Index 5995: 21
Index 5996: 2469
Index 5997: 5287
Index 5998: 2624
Index 5999: 5
Index 6000: 197
Index 6001: 430
Index 6002: 17893
Index 6003: 6
Index 6004: 1931
Index 6005: 154
Index 6006: 6585
Index 6007: 10
Index 6008: 7709
Index 6009: 6194
Index 6010: 104
Index 6011: 273
Index 6012: 2437
Index 6013: 0
Index 6014: 1016
Index 6015: 0
Index 6016: 6843
Index 6017: 901
Index 6018: 488
Index 6019: 0
Index 6020: 17
Index 6021: 4
Index 6022: 701
Index 6023: 355
Index 6024: 11744
Index 6025: 2447
Index 6026: 6302
Index 6027: 0
